file,"hgnc hits","on wp_all","on wp_hs","new wp_hs only","new wp_all","new hits only to wp_hs","new hits to wp_all"
PMC3548460__zbc0061336990003.jpg.txt,1,0,0,0,1,,SIX
PMC3548572__nihms331373f2.jpg.txt,0,0,0,0,0,,
PMC3549968__JCB_201207036_Fig9.jpg.txt,0,0,0,0,0,,
PMC3551737__1748-717X-7-205-8.jpg.txt,1,1,0,1,0,RIM,
PMC3552145__nihms-425513-f0010.jpg.txt,7,4,0,4,3,S|PAN|B|H,K4|U|NG
PMC3552917__cc-11-4344-g2.jpg.txt,12,9,5,4,3,ADAM|TMS|PS2|CK1,CELL|U|LCF
PMC3553273__nihms405864f2.jpg.txt,2,1,0,1,1,MEK,E
PMC3553295__nihms416112f3.jpg.txt,1,1,0,1,0,OF,
PMC3554567__pgen.1003109.g004.jpg.txt,9,7,4,3,2,ON|IN|OF,FOR|CELL
PMC3554743__pone.0054111.g003.jpg.txt,0,0,0,0,0,,
PMC3554769__pone.0053663.g001.jpg.txt,10,8,4,4,2,L|B|MEK|H,R|J
PMC3555267__cjcr-24-02-083-f2.jpg.txt,17,12,3,9,5,S|GPCR|L|RN|RAB|ALT|MU|MADA|P38,E|RU|ERK5|LUN|JNK
PMC3556819__nihms-435125-f0017.jpg.txt,0,0,0,0,0,,
PMC3557298__pone.0054762.g004.jpg.txt,2,1,0,1,1,B,J
PMC3557825__nihms-266932-f0001.jpg.txt,12,9,3,6,3,L|OF|AP-1|HIF-1|GLUT|MCP-1,R|J|IL-6
PMC3558493__pone.0055211.g008.jpg.txt,3,2,1,1,1,Y,E
PMC355851__zmb0060413650008.jpg.txt,3,1,1,0,2,,R|D1
PMC355855__zmb0060414880010.jpg.txt,1,0,0,0,1,,U
PMC3559548__pone.0055487.g009.jpg.txt,0,0,0,0,0,,
PMC3560972__2001-1326-1-24-5.jpg.txt,6,4,0,4,2,BCRP|P|HF|S,MRF|CF
PMC3561537__zbc0071337540006.jpg.txt,2,0,0,0,2,,NEU3|SUN
PMC3561798__JCI65642.f6.jpg.txt,2,2,0,2,0,P|ERM,
PMC3561807__JCI63324.f9.jpg.txt,2,2,1,1,0,S,
PMC3561831__JCI64595.f3.jpg.txt,1,0,0,0,1,,MY
PMC3562341__pone.0050695.g004.jpg.txt,1,1,0,1,0,CAN,
PMC3562679__IJN2013-954956.001.jpg.txt,9,6,0,6,3,MU|L|LAM|I-1|AN|Y,L9|NM|U
PMC3564524__210fig10.jpg.txt,3,2,2,0,1,,LP
PMC3564525__385fig9.jpg.txt,9,5,0,5,4,NAC|L|OF|SK|BRG1,VEL|SS|J|HA
PMC3565105__zef0061228240001.jpg.txt,5,2,0,2,3,L|X,R|U|E
PMC3565315__ijms-14-01179f1.jpg.txt,1,1,0,1,0,B,
PMC3565315__ijms-14-01179f2.jpg.txt,1,1,0,1,0,CYC,
PMC3565434__nihms-273633-f0008.jpg.txt,0,0,0,0,0,,
PMC3566061__pone.0056025.g004.jpg.txt,2,1,0,1,1,AN,U
PMC3566147__pone.0052088.g013.jpg.txt,9,7,1,6,2,SARM|L|TR|XB|TRIF|P,UI|E
PMC3566170__pone.0054374.g008.jpg.txt,6,3,1,2,3,NAC|PARP,CELL|J|JNK
PMC3566487__zh40041306540008.jpg.txt,12,7,0,7,5,AS|H|AN|P|X|PS|CX43,CCNT|CA|WMS|R|CYMP
PMC3566645__nihms347889f7.jpg.txt,0,0,0,0,0,,
PMC3566969__1471-2164-14-37-7.jpg.txt,5,3,0,3,2,ABS|ARM|AM,CELL|HA
PMC3567686__zbc0091339080009.jpg.txt,4,1,0,1,3,L,E|J|CELL
PMC3567737__467fig6.jpg.txt,3,2,1,1,1,ON,R
PMC3568388__nihms159497f7.jpg.txt,8,5,1,4,3,ON|OF|AN|P,J|CH|J1
PMC3569742__nihms-435607-f0006.jpg.txt,5,3,0,3,2,SERCA2|A4|ER,R|LP
PMC3569903__tre-02-51-249-1-g001.jpg.txt,7,6,2,4,1,OF|A1|L|ET,J
PMC3570029__nihms435969f6.jpg.txt,0,0,0,0,0,,
PMC3570895__fncel-07-00004-g0003.jpg.txt,3,2,0,2,1,P|AM,II
PMC3570922__ISRN.ENDOCRINOLOGY2013-472432.001.jpg.txt,3,2,0,2,1,Z|Y,EMU
PMC3571113__nihms-435869-f0001.jpg.txt,0,0,0,0,0,,
PMC3572677__fonc-03-00022-g001.jpg.txt,2,2,1,1,0,LN,
PMC3572906__nihms404901f3.jpg.txt,21,16,8,8,5,B|L|Z|RIP|S|MKK4|MKK3|P38,E|R|EL|L8|NF-KB
PMC3572966__pone.0056891.g005.jpg.txt,0,0,0,0,0,,
PMC3573097__pgen.1003253.g007.jpg.txt,12,7,3,4,5,PI|Z|TORC2|P53,R|J|RIOK1|L11|CELL
PMC3574110__pone.0056122.g004.jpg.txt,0,0,0,0,0,,
PMC3574187__nihms435041f8.jpg.txt,2,2,2,0,0,,
PMC3575446__cc-12-202-g1.jpg.txt,0,0,0,0,0,,
PMC3575576__fphys-04-00012-g0006.jpg.txt,2,1,0,1,1,L,E2A
PMC3578363__cshperspect-SIG-008904_F1.jpg.txt,0,0,0,0,0,,
PMC3578760__pgen.1003315.g008.jpg.txt,0,0,0,0,0,,
PMC3579325__fig-3.jpg.txt,1,1,0,1,0,B,
PMC3579607__onc0011311900001.jpg.txt,4,1,0,1,3,CAN,R|E|CELL
PMC3579804__pone.0057168.g001.jpg.txt,1,1,0,1,0,P,
PMC3579806__pone.0057156.g004.jpg.txt,1,1,0,1,0,IN,
PMC3580779__CG-14-49_F3.jpg.txt,0,0,0,0,0,,
PMC3581421__zbc0131341090008.jpg.txt,0,0,0,0,0,,
PMC3582147__JCI67166.f1.jpg.txt,1,0,0,0,1,,R
PMC3582304__10.1177_1759720X12466608-fig2.jpg.txt,2,2,0,2,0,S|L,
PMC3583082__IJE2013-317487.003.jpg.txt,0,0,0,0,0,,
PMC3583223__nihms-427572-f0004.jpg.txt,2,2,0,2,0,AA|WD,
PMC3584578__IJO-40-04-1105-g03.jpg.txt,10,5,1,4,5,AS|LKB1|AMPK|CAB,E|U|R|PBK|U87
PMC3584651__IJO-40-04-1259-g05.jpg.txt,1,1,1,0,0,,
PMC3585227__pone.0056810.g007.jpg.txt,5,3,0,3,2,NRN|RN|P,SUN|R
PMC3585591__PP_211854_f8.jpg.txt,0,0,0,0,0,,
PMC3586073__pone.0057541.g009.jpg.txt,3,2,0,2,1,PD|OF,AQP5
PMC3586350__1479-5876-11-39-8.jpg.txt,0,0,0,0,0,,
PMC3587307__nihms404507f1.jpg.txt,0,0,0,0,0,,
PMC3587808__jcbfm2012174f1.jpg.txt,3,3,1,2,0,SON|IN,
PMC3587990__ijms-14-02334f4.jpg.txt,0,0,0,0,0,,
PMC3587995__ijms-14-02431f3.jpg.txt,8,6,2,4,2,CHK2|P53|OF|L,DAMAGE|CELL
PMC3589551__nihms2731f2.jpg.txt,3,2,1,1,1,MAM,NM
PMC3589553__355fig3.jpg.txt,3,1,0,1,2,H,GPC|E
PMC3590201__pone.0057022.g001.jpg.txt,0,0,0,0,0,,
PMC3590201__pone.0057022.g002.jpg.txt,4,3,0,3,1,IN|E1|MI,U
PMC3590201__pone.0057022.g003.jpg.txt,5,4,0,4,1,MAM|Z|L|Y,NA
PMC3590361__12079_2012_184_Fig1_HTML.jpg.txt,6,5,0,5,1,LPS|OF|TRIF|TYPE|IFN,U
PMC3590362__12079_2012_181_Fig1_HTML.jpg.txt,0,0,0,0,0,,
PMC3591436__pone.0053370.g006.jpg.txt,0,0,0,0,0,,
PMC3593087__nihms341773f3.jpg.txt,4,4,2,2,0,MAM|VAN,
PMC3593803__nihms434906f1.jpg.txt,5,4,1,3,1,X|ERK|ENOS,CELL
PMC3594115__nihms434903f1.jpg.txt,2,1,0,1,1,IN,CELL
PMC3594407__nihms-415061-f0008.jpg.txt,0,0,0,0,0,,
PMC3594740__CPPS-13-776_F1.jpg.txt,3,1,0,1,2,TAK1,R|J
PMC3595309__cbt-14-262-g5.jpg.txt,9,7,1,6,2,P65|P50|S|X|VEGF|CD,CDH17|J
PMC3595330__nihms-425860-f0005.jpg.txt,0,0,0,0,0,,
PMC3597489__pntd.0002117.g004.jpg.txt,0,0,0,0,0,,
PMC3597511__pgen.1003362.g006.jpg.txt,5,2,0,2,3,MI|L,R|L22|NA
PMC3597535__pcbi.1002967.g008.jpg.txt,2,1,0,1,1,X,U
PMC3597812__zbc0151342630007.jpg.txt,0,0,0,0,0,,
PMC3599046__1471-2164-14-64-1.jpg.txt,0,0,0,0,0,,
PMC3599046__1471-2164-14-64-2.jpg.txt,0,0,0,0,0,,
PMC3599951__1748-717X-8-46-5.jpg.txt,0,0,0,0,0,,
PMC3600166__nihms114743f1.jpg.txt,0,0,0,0,0,,
PMC3600401__nihms-421160-f0013.jpg.txt,1,0,0,0,1,,GFR
PMC3601157__onci-2-e22745-g1.jpg.txt,8,2,1,1,6,B,CELL|IL-1A|J|PD-L1|IL-6|IL-8
PMC3601818__elife00378fs003.jpg.txt,9,5,1,4,4,L|S3|CSL|S,CELL|MAST|REP|E
PMC3601827__nihms442827f5.jpg.txt,2,1,0,1,1,L,NE
PMC3602389__nihms-440010-f0001.jpg.txt,5,5,1,4,0,MKK4|MKK3|MEK|ERK,
PMC3602389__nihms-440010-f0002.jpg.txt,17,12,3,9,5,SNA|P|TYPE|MKK4|MKK3|SMAD1|B|SNO|MEK,II|NAE|RH|JNK|R
PMC3602516__pone.0059045.g001.jpg.txt,1,0,0,0,1,,J
PMC3602678__zh30051364090007.jpg.txt,1,1,0,1,0,P44,
PMC3603002__nihms207342f6.jpg.txt,1,0,0,0,1,,CELL
PMC3603300__MI2013-720689.005.jpg.txt,2,2,0,2,0,INOS|L,
PMC3603375__ISRN.ONCOLOGY2013-924971.004.jpg.txt,0,0,0,0,0,,
PMC3604760__mbo0021314630001.jpg.txt,1,1,0,1,0,S,
PMC3605164__isl-4-359-g2.jpg.txt,1,1,0,1,0,GLP-1,
PMC3606047__nihms438583f1.jpg.txt,13,9,4,5,4,P|CD73|CD39|IN|Y,CELL|R|OR|E
PMC3606104__1297fig3.jpg.txt,13,7,2,5,6,AM|X|HAL|FAN|Z,AMN|MA|MY|U|CA|NGD
PMC3606625__nihms-357375-f0001.jpg.txt,2,1,0,1,1,L,U
PMC3606632__1471-2164-14-195-6.jpg.txt,0,0,0,0,0,,
PMC3606804__OXIMED2013-306073.001.jpg.txt,1,0,0,0,1,,ANT
PMC3606804__OXIMED2013-306073.002.jpg.txt,1,0,0,0,1,,II
PMC3607076__fgene-04-00037-g004.jpg.txt,26,20,4,16,6,ROS|H|P53|P50|S|CHK2|CHKL|CDC25|L|COX|MR|FI|SF|AM|XLF|H2AX,ATMIN|J|E|OR|CELL|ARTEMIS
PMC3608394__nihms441874f6.jpg.txt,0,0,0,0,0,,
PMC3608394__nihms441874f7.jpg.txt,8,5,0,5,3,L|MU|S|PM|AM,HU|U|OP
PMC3608916__fendo-04-00042-g002.jpg.txt,11,9,2,7,2,ON|AS|AN|B|IGF-I|P|PI,E|NM
PMC3609045__prio-7-2-g5.jpg.txt,0,0,0,0,0,,
PMC3610211__2040-2392-4-5-1.jpg.txt,0,0,0,0,0,,
PMC3610942__pgen.1003414.g005.jpg.txt,3,3,0,3,0,X|IN|REG,
PMC3610942__pgen.1003414.g006.jpg.txt,6,3,0,3,3,ROS|AM|LAM,MA|GM|XM
PMC3611019__zbc0131341920006.jpg.txt,1,0,0,0,1,,MILI
PMC3612391__nihms-431589-f0002.jpg.txt,5,3,1,2,2,L|TIP,CELL|SEA
PMC3612391__nihms-431589-f0003.jpg.txt,5,3,1,2,2,B|VEGFR2,II|D1
PMC3612991__nihms423722f2.jpg.txt,17,12,7,5,5,B|PI3K|ERK|L|AM,J|ACTIVIN|E|M1|U
PMC3613369__pone.0060299.g003.jpg.txt,1,1,0,1,0,NU,
PMC3613938__JCI69324.f1.jpg.txt,1,1,0,1,0,S,
PMC3614511__pbio.1001527.g008.jpg.txt,1,0,0,0,1,,MY
PMC3614825__IJBS-7-101_F2.jpg.txt,2,1,0,1,1,L,E
PMC3615581__zh70061338130002.jpg.txt,0,0,0,0,0,,
PMC3616967__ehp.1205659.g004.jpg.txt,3,3,0,3,0,AN|AP|AM,
PMC3617064__nihms445882f4.jpg.txt,5,3,0,3,2,MEK|AN|P,PBK|U
PMC3617288__zbc0171344680008.jpg.txt,10,6,3,3,4,Y|AS|AN,EMU|CELL|MGR|OR
PMC3617635__2704f6.jpg.txt,16,9,2,7,7,CI|L|S|Y|UP|IN|CALL,ALL|E|GNA|R|CELL|U|MY
PMC3618283__nihms451269f1.jpg.txt,0,0,0,0,0,,
PMC3620498__pone.0060028.g007.jpg.txt,4,3,1,2,1,OF|IN,WILLIN
PMC3620549__1471-2148-13-76-1.jpg.txt,0,0,0,0,0,,
PMC3621011__nihms408962f1.jpg.txt,6,6,0,6,0,CO|VEGF|MEK|ERK|PDGFR|VEGFR1,
PMC3621013__nihms437757f5.jpg.txt,0,0,0,0,0,,
PMC3621568__pjab-85-314-g001.jpg.txt,4,2,0,2,2,RIP|MN,U|CHH
PMC3622756__nihms446473f8.jpg.txt,3,1,0,1,2,RK,E|R
PMC3623872__pone.0060881.g005.jpg.txt,0,0,0,0,0,,
PMC3624252__zmb9991099310009.jpg.txt,1,0,0,0,1,,J
PMC3624394__zjv9990974730004.jpg.txt,0,0,0,0,0,,
PMC3624419__zbc0181345670008.jpg.txt,6,6,1,5,0,CRF|IN|MEK|ERK|L,
PMC3624693__fig-2.jpg.txt,4,4,2,2,0,X|VEGF,
PMC3625555__ECAM2013-548498.003.jpg.txt,1,1,0,1,0,Y,
PMC3625703__nihms-452614-f0001.jpg.txt,1,1,0,1,0,B,
PMC3625980__nihms451081f7.jpg.txt,6,4,2,2,2,LPS|L,J|NF-KB
PMC3626841__1752-0509-7-13-4.jpg.txt,0,0,0,0,0,,
PMC3627353__nihms434196f2.jpg.txt,5,3,2,1,2,SA,EYA1|SIX1
PMC3628025__zee9991369840007.jpg.txt,1,1,0,1,0,L,
PMC3628712__pone.0059733.g011.jpg.txt,8,7,2,5,1,OF|A1|IN|P|S,R
PMC3628745__peerj-01-49-g002.jpg.txt,0,0,0,0,0,,
PMC3629228__pone.0061622.g002.jpg.txt,2,0,0,0,2,,R|U
PMC3629253__OL-05-04-1395-g04.jpg.txt,3,1,1,0,2,,J|PF
PMC3629553__nihms-442476-f0007.jpg.txt,0,0,0,0,0,,
PMC3629821__nihms-451469-f0006.jpg.txt,7,4,1,3,3,VEGFR2|S|L,TXNIP|J|TUBE
PMC3630382__gni-11-24-g010.jpg.txt,0,0,0,0,0,,
PMC3630829__3135f7.jpg.txt,2,2,1,1,0,ERK,
PMC3632376__nihms-450723-f0007.jpg.txt,7,4,1,3,3,SNAP|Z|SI,CELL|CA|J
PMC3632385__nihms455115f2.jpg.txt,0,0,0,0,0,,
PMC3632418__nihms432411f1.jpg.txt,12,10,2,8,2,LKB1|P|L|AMPK|PKB|HAMARTIN|TUBERIN|L4,J|CELL
PMC3633414__nihms316126f3.jpg.txt,0,0,0,0,0,,
PMC3633528__nihms423991f1.jpg.txt,4,3,2,1,1,PM,J
PMC3633809__z380051391980012.jpg.txt,6,3,1,2,3,LPA1|S,II|HA|E
PMC3633842__pone.0062845.g002.jpg.txt,2,2,0,2,0,L|X,
PMC3633842__pone.0062845.g003.jpg.txt,0,0,0,0,0,,
PMC3633842__pone.0062845.g004.jpg.txt,0,0,0,0,0,,
PMC3633842__pone.0062845.g006.jpg.txt,1,1,0,1,0,TIP,
PMC3634480__ijms-14-05036f7.jpg.txt,0,0,0,0,0,,
PMC3634503__ijms-14-05312f1.jpg.txt,2,2,0,2,0,L|AM,
PMC3634610__IRI-32-134-g002.jpg.txt,2,0,0,0,2,,E|U
PMC3634610__IRI-32-134-g003.jpg.txt,5,1,0,1,4,VL,E|LA|MS|U
PMC3634610__IRI-32-134-g004.jpg.txt,1,1,0,1,0,LPS,
PMC3634610__IRI-32-134-g005.jpg.txt,3,2,0,2,1,L|VL,U
PMC3634825__pone.0061946.g002.jpg.txt,2,1,0,1,1,CSM,E
PMC3636053__1471-2164-14-35-3.jpg.txt,0,0,0,0,0,,
PMC3636084__pgen.1003482.g006.jpg.txt,4,2,0,2,2,L|S,E|U
PMC3636549__nihms460462f2.jpg.txt,2,1,0,1,1,ON,MY
PMC3636761__fonc-03-00093-g001.jpg.txt,2,1,1,0,1,,E
PMC3637970__nihms443292f1.jpg.txt,4,2,1,1,2,C-JUN,D1|E1C
PMC3638350__neo1505_0472_fig005.jpg.txt,5,4,2,2,1,ASK1|MKK4,JNK
PMC3638576__ECAM2013-219472.006.jpg.txt,5,3,1,2,2,HER2|L,PBK|CELL
PMC3639415__734fig8.jpg.txt,6,6,3,3,0,HER2|HER3|MAD,
PMC3639942__pone.0062042.g007.jpg.txt,0,0,0,0,0,,
PMC3640078__pone.0061901.g007.jpg.txt,4,4,3,1,0,OF,
PMC3640382__marinedrugs-11-00316-g006.jpg.txt,5,3,0,3,2,B|ERK|B1,TP|G2
PMC3640709__nihms-458472-f0001.jpg.txt,0,0,0,0,0,,
PMC3641099__pone.0062870.g001.jpg.txt,0,0,0,0,0,,
PMC3642174__pone.0062218.g001.jpg.txt,1,0,0,0,1,,E
PMC3644182__nihms402865f1.jpg.txt,9,5,0,5,4,S|B|GMP|L|OF,SAE|E|NF-KB|PHOSPHO
PMC3644346__nihms-450062-f0006.jpg.txt,8,5,2,3,3,MEK1|ERK2|AP-1,RSK2|NF-KB|CELL
PMC3645653__ijms-14-06542f1.jpg.txt,0,0,0,0,0,,
PMC3646677__1756-8722-6-30-1.jpg.txt,9,7,4,3,2,VEGFR|PDGFR|X,E|OP
PMC3647219__fonc-03-00108-g001.jpg.txt,2,1,0,1,1,AM,HI
PMC3647886__nihms454345f2.jpg.txt,0,0,0,0,0,,
PMC3648501__1742-4682-10-27-1.jpg.txt,0,0,0,0,0,,
PMC3648501__1742-4682-10-27-3.jpg.txt,0,0,0,0,0,,
PMC3648504__pone.0063674.g006.jpg.txt,1,0,0,0,1,,ECM
PMC3648641__nihms465394f1.jpg.txt,4,3,0,3,1,HO|L|HJV,TMPRSS5
PMC3650001__pgen.1003510.g009.jpg.txt,8,4,1,3,4,YT|P|DAG,E|CELL|CA|F52
PMC3650338__zjw0051344350003.jpg.txt,0,0,0,0,0,,
PMC3650458__emss-52503-f0003.jpg.txt,1,0,0,0,1,,CELL
PMC3650620__fendo-04-00052-g004.jpg.txt,0,0,0,0,0,,
PMC3651307__1471-2407-13-219-1.jpg.txt,26,25,20,5,1,B|Z|TRAF6|IKK|C-REL,MY
PMC3651907__nihms-398895-f0002.jpg.txt,0,0,0,0,0,,
PMC3652064__zh40101307420007.jpg.txt,0,0,0,0,0,,
PMC3652399__nihms-456111-f0001.jpg.txt,0,0,0,0,0,,
PMC3652647__WJBC-4-18-g007.jpg.txt,0,0,0,0,0,,
PMC3652760__1423-0127-20-26-1.jpg.txt,0,0,0,0,0,,
PMC3652804__nihms134496f1.jpg.txt,0,0,0,0,0,,
PMC3653035__11064_2013_980_Fig2_HTML.jpg.txt,1,0,0,0,1,,PCP
PMC3653345__chest_143_5_1252_fig07.jpg.txt,0,0,0,0,0,,
PMC3653798__pbio.1001562.g007.jpg.txt,1,0,0,0,1,,PCP
PMC3654375__nihms462306f2a.jpg.txt,1,1,0,1,0,B,
PMC3654375__nihms462306f3.jpg.txt,3,2,0,2,1,VEGFR2|B,CELL
PMC3654583__onci-2-e23566-g1.jpg.txt,9,5,0,5,4,OF|S|NOXA|TRAIL|L,E|RIG-I|MAVS|CELL
PMC3655322__fonc-03-00123-g003.jpg.txt,5,4,0,4,1,MERLIN|KIBRA|TAZ|DYRK,OR
PMC3655553__nihms264626f1.jpg.txt,7,5,2,3,2,P|AN|X,J|E
PMC3655553__nihms264626f6.jpg.txt,9,7,2,5,2,AC|L|AA|ERK|S,E|CELL
PMC3655867__2047-783X-18-12-2.jpg.txt,0,0,0,0,0,,
PMC3656027__cib-6-e24214-g1.jpg.txt,1,0,0,0,1,,PSAP
PMC3656108__ppat.1003385.g007.jpg.txt,5,3,0,3,2,GPCR|GA|S,P63RHOGEF|ERK1
PMC3656715__nihms-455681-f0001.jpg.txt,4,2,0,2,2,L|Y,L2|E
PMC3656973__nihms442961f7.jpg.txt,0,0,0,0,0,,
PMC365712__zpq0080438690006.jpg.txt,5,2,0,2,3,IF|ON,C-1|R|J
PMC3657316__nihms444128f3.jpg.txt,14,12,3,9,2,L|PC1|PC2|AC|PDE|AMPK|P21|R1|CT,R|CELL
PMC3657461__PC2013-920612.001.jpg.txt,6,5,2,3,1,AN|P|TAU,L7
PMC3657461__PC2013-920612.003.jpg.txt,0,0,0,0,0,,
PMC3657461__PC2013-920612.004.jpg.txt,0,0,0,0,0,,
PMC3657702__fimmu-04-00121-g001.jpg.txt,1,1,0,1,0,X,
PMC3659771__nihms468458f2.jpg.txt,13,11,4,7,2,VEGF-A|TFI|MU|PKC|MIC|MEK|ERK,CELL|E
PMC3660562__pone.0064470.g003.jpg.txt,7,4,0,4,3,AN|PM|ON|IN,J|GM|NG
PMC3660694__12079_2012_186_Fig1_HTML.jpg.txt,0,0,0,0,0,,
PMC3661108__adip-2-61-g2.jpg.txt,1,0,0,0,1,,RP105
PMC3662220__nihms345409f1.jpg.txt,3,2,0,2,1,PTK|VEGFR2,OR
PMC3663255__18_2012_1151_Fig1_HTML.jpg.txt,3,3,2,1,0,NGN2,
PMC3663521__zbc0251350330007.jpg.txt,6,4,2,2,2,H|L,IV|U
PMC3663533__zbc0261350910008.jpg.txt,0,0,0,0,0,,
PMC3663770__1471-213X-13-15-1.jpg.txt,4,2,1,1,2,CBF,E|U
PMC3665261__OXIMED2013-763257.002.jpg.txt,0,0,0,0,0,,
PMC3666273__JL2013-890343.004.jpg.txt,0,0,0,0,0,,
PMC3666437__ECAM2013-510208.002.jpg.txt,0,0,0,0,0,,
PMC3666437__ECAM2013-510208.005.jpg.txt,4,1,0,1,3,P53,E|U|B7
PMC3666582__nihms463723f7.jpg.txt,11,9,1,8,2,H|X|FE|AN|L|AS|MI|L4,U|E
PMC3666883__zmb9991098360011.jpg.txt,0,0,0,0,0,,
PMC3667388__nihms465974f1.jpg.txt,3,1,0,1,2,L,E|DC
PMC3667651__nihms424679f3.jpg.txt,5,4,1,3,1,P|B|L,CELL
PMC3667790__pone.0064088.g007.jpg.txt,4,3,1,2,1,L|C-MYC,Z22
PMC3668831__JCI67225.f1.jpg.txt,3,3,0,3,0,Y|S|MN,
PMC3668835__JCI67963.f4.jpg.txt,0,0,0,0,0,,
PMC3669032__1471-2164-14-282-6.jpg.txt,0,0,0,0,0,,
PMC3670000__fendo-04-00066-g003.jpg.txt,2,2,0,2,0,CAN|GH,
PMC3670237__jkst-1-143-g2.jpg.txt,5,3,0,3,2,GP130|L|X,U|R
PMC3670240__jkst-1-168-g1.jpg.txt,4,3,0,3,1,Y|L|AS,G3
PMC3670265__jkst-2-e22925-g1.jpg.txt,0,0,0,0,0,,
PMC3670292__jkst-1-125-g1.jpg.txt,2,0,0,0,2,,IL-6|NUDE
PMC3670293__jkst-1-131-g1.jpg.txt,7,4,1,3,3,L|AN|MU,SUN|IV|U
PMC3671203__fphys-04-00124-g001.jpg.txt,0,0,0,0,0,,
PMC3671288__fimmu-04-00130-g002.jpg.txt,0,0,0,0,0,,
PMC3671665__ECAM2013-748587.001.jpg.txt,1,0,0,0,1,,E
PMC3672007__1471-2407-13-245-2.jpg.txt,0,0,0,0,0,,
PMC3672788__ar4162-6.jpg.txt,0,0,0,0,0,,
PMC3674400__pct042f5p.jpg.txt,1,0,0,0,1,,U
PMC3674457__bcj201315f7.jpg.txt,1,0,0,0,1,,CELL
PMC3675375__1471-2156-14-28-1.jpg.txt,0,0,0,0,0,,
PMC3675894__nihms393899f1.jpg.txt,0,0,0,0,0,,
PMC3676112__zjv9990976970007.jpg.txt,2,2,0,2,0,ON|UP,
PMC3676390__pone.0065027.g005.jpg.txt,1,0,0,0,1,,R
PMC3676467__pone.0065448.g006.jpg.txt,0,0,0,0,0,,
PMC3676498__psb-8-e23316-g2.jpg.txt,1,0,0,0,1,,AID
PMC3676658__fig-3.jpg.txt,2,1,0,1,1,S,U
PMC3676754__ijms-14-08740f2a.jpg.txt,6,5,1,4,1,NU|ASK|CAN|OF,J
PMC3676795__ijms-14-09487f2.jpg.txt,3,0,0,0,3,,MIR-21|J|E
PMC3676867__nihms195252f2.jpg.txt,0,0,0,0,0,,
PMC3678348__nihms470119f6.jpg.txt,7,6,2,4,1,RAM|MU|NU|ON,MA
PMC3678388__nihms362811f1.jpg.txt,1,0,0,0,1,,CELL
PMC3678388__nihms362811f3.jpg.txt,2,1,1,0,1,,BASE
PMC3678438__ECAM2013-459467.009.jpg.txt,0,0,0,0,0,,
PMC3678724__nihms457387f1.jpg.txt,3,1,0,1,2,L,E|CELL
PMC3678733__nihms462970f1.jpg.txt,0,0,0,0,0,,
PMC3678733__nihms462970f3.jpg.txt,0,0,0,0,0,,
PMC3678929__rmmj_2-2-e0043f1.jpg.txt,3,1,0,1,2,H,R|INA
PMC3679036__pone.0066029.g011.jpg.txt,1,1,1,0,0,,
PMC3679038__pone.0065929.g007.jpg.txt,4,4,0,4,0,IN|H|Z|L,
PMC3679471__fnins-07-00100-a0006.jpg.txt,2,1,0,1,1,MU,U
PMC3679475__fendo-04-00071-g001.jpg.txt,1,0,0,0,1,,PIP
PMC3680532__cc-12-1521-g6F__G.jpg.txt,9,5,1,4,4,H|X|IN|MN,CPM|EL|NM|E
PMC3680918__bcr3232-6.jpg.txt,3,2,1,1,1,L,J
PMC3681479__oncotarget-03-1483-g001.jpg.txt,2,1,0,1,1,PR,CELL
PMC3682211__emss-52952-f0007.jpg.txt,2,1,0,1,1,ON,CELL
PMC3682584__zbc0291352880009.jpg.txt,0,0,0,0,0,,
PMC3683728__pnas.1305172110fig06.jpg.txt,12,8,4,4,4,H|TET1|P|S,J|E|CA|R
PMC3684083__nihms459788f4.jpg.txt,2,1,1,0,1,,E
PMC3684135__fig-1.jpg.txt,1,1,0,1,0,FAN,
PMC3684622__nihms473465f4.jpg.txt,1,0,0,0,1,,CELL
PMC3684781__fpls-04-00204-g002.jpg.txt,0,0,0,0,0,,
PMC3685346__WO-17-20396-g001.jpg.txt,3,2,0,2,1,OF|ADAM,CELL
PMC3685413__nihms-349226-f0002.jpg.txt,0,0,0,0,0,,
PMC3685590__nihms458790f9.jpg.txt,7,6,4,2,1,Y|STE20,CELL
PMC3687803__nihms475212f5.jpg.txt,1,1,1,0,0,,
PMC3687869__NMJ-54-79-g002.jpg.txt,4,1,0,1,3,L,E|R|HI
PMC3688827__pone.0065128.g006.jpg.txt,0,0,0,0,0,,
PMC3688948__pone.0066743.g007.jpg.txt,9,7,2,5,2,PAR2|AC|IKK|MLCK|L,CH1|NF-KB
PMC3689941__zbc0291353420009.jpg.txt,2,1,0,1,1,EMT,E
PMC3690158__nihms463323f1.jpg.txt,2,2,1,1,0,H,
PMC3690396__1223fig7.jpg.txt,1,1,0,1,0,L,
PMC3690520__nihms481925f3.jpg.txt,2,2,2,0,0,,
PMC3690525__gr7.jpg.txt,6,3,1,2,3,LGR5|SC,II|ISCS|CA
PMC3690588__nihms478261f1.jpg.txt,0,0,0,0,0,,
PMC3691184__pone.0066676.g005.jpg.txt,0,0,0,0,0,,
PMC3691204__pone.0066685.g001.jpg.txt,4,4,2,2,0,HHIP|L,
PMC3691323__pone.0066799.g006.jpg.txt,4,2,0,2,2,Y|MI,CMM|J
PMC3691869__nihms443298f6.jpg.txt,3,3,2,1,0,B,
